epoch,train_loss,val_loss,val_acc,val_miou,lr
1,1.1074771247804165,1.160895480049981,0.20861291657620495,0.0725986007342108,0.0009999845942435725
2,1.0460832845419645,1.090745939148797,0.2732615236919236,0.13351119296073638,0.0009999383779245895
3,1.0000942144542933,0.98043778207567,0.5304768350159212,0.2859540816353472,0.0009998613538938913
4,0.9595282543450594,0.9935935934384664,0.38532592225720075,0.20033940993293614,0.0009997535269026829
5,0.9255813434720039,0.9457573029730055,0.6023208236086988,0.3416583842862082,0.000999614903602241
6,0.9108494352549314,0.9916571776072184,0.5815899664387031,0.29244749965405864,0.0009994454925435039
7,0.8774252068251371,0.939857648478614,0.6222263589611376,0.32325780251465036,0.0009992453041765435
8,0.836575448513031,0.8386243515544467,0.6906084907367203,0.4374116668196306,0.0009990143508499213
9,0.8077878411859274,0.8533835212389628,0.5968066165961066,0.353741374472067,0.0009987526468099267
10,0.787624079734087,0.8179404271973504,0.6401421605876393,0.4228145267658726,0.0009984602081996973
11,0.7481335587799549,0.8362252910931905,0.5627223379378347,0.2900369544404189,0.000998137053058224
12,0.7364309821277857,0.7305336660808988,0.73199910782132,0.4543883908764177,0.000997783201319238
13,0.715752212330699,0.7537532846132914,0.6760701621073961,0.42132137052645113,0.000997398674809982
14,0.6877226252108812,0.676489962471856,0.7251668453285569,0.4410130052566452,0.0009969834972498618
15,0.6796129271388054,0.6844415730900235,0.699986119780359,0.4180848409585412,0.0009965376942489854
16,0.6495099477469921,0.6336495478947958,0.7478748563920249,0.4766225811424811,0.0009960612933065814
17,0.6420191153883934,0.6243751578860812,0.7613160540146909,0.5096160916673969,0.000995554323809304
18,0.6103417091071606,0.7188255786895752,0.6704960242075554,0.44175396216822377,0.00099501681702942
19,0.6147167142480612,0.6184395088089837,0.7255050873407873,0.4613457202939246,0.0009944488061228796
20,0.6087763290852308,0.5838725898000929,0.7471652973024316,0.48397170592053823,0.0009938503261272707
21,0.5968644246459007,0.5632919139332242,0.7757719776740484,0.5295379838814743,0.000993221413959659
22,0.5739047061651945,0.5604438781738281,0.7406643508467217,0.524238937760986,0.000992562108414309
23,0.5638394169509411,0.5720232360892825,0.7686502376881603,0.5192318760686482,0.0009918724501602927
24,0.5557864969596267,0.5691995455159081,0.7170740553535244,0.49416695448054987,0.0009911524817389796
25,0.540705488063395,0.533718165424135,0.7680089489253148,0.5469888413369216,0.000990402247561413
26,0.5332808569073677,0.5296942459212409,0.7875578672293385,0.5859437294943795,0.0009896217939055715
27,0.5215603597462177,0.49523470799128216,0.7753667374529599,0.5677681782208917,0.0009888111689135125
28,0.5035539185628295,0.5395708249674903,0.7828060828719786,0.5533162477275588,0.0009879704225884038
29,0.49958755634725094,0.4864253070619371,0.7949535366008106,0.5918346737205228,0.0009870996067914393
30,0.49938127491623163,0.48032187753253514,0.7834401629667824,0.5988453696729263,0.0009861987752386389
31,0.4982805363833904,0.4897637599044376,0.7680301508901433,0.5597345913673499,0.0009852679834975364
32,0.5042831096798182,0.4971812466780345,0.7837512664640324,0.5962296051984577,0.0009843072889837508
33,0.48657471407204866,0.45903201897939044,0.8172267660388624,0.6223349214286394,0.0009833167509574448
34,0.47112232632935047,0.4659038749006059,0.8112903572333189,0.6251106727932388,0.0009822964305196697
35,0.4761538142338395,0.4655142393377092,0.7721697638496888,0.5855909114120292,0.0009812463906085963
36,0.4717298885807395,0.4533426132467058,0.8045287679566507,0.5892823204906609,0.0009801666959956326
37,0.4495166391134262,0.42215896977318657,0.8411820180199739,0.6709104662740927,0.000979057413281428
38,0.45242786779999733,0.46761149168014526,0.8282646502750036,0.6212887697515062,0.0009779186108917653
39,0.4483370576053858,0.42412281036376953,0.8034443581288898,0.6168800163626641,0.0009767503590733405
40,0.4361949497833848,0.4348499079545339,0.8318327996092054,0.6498368455470664,0.0009755527298894287
41,0.43383604008704424,0.43947189052899677,0.8107276570867709,0.6210357942753323,0.000974325797215439
42,0.42487202398478985,0.4113527139027913,0.8448272011597192,0.6567837161087676,0.0009730696367343584
43,0.4193995064124465,0.4378121429019504,0.8131503349345057,0.6421409864017026,0.0009717843259320823
44,0.4312094496563077,0.4300011959340837,0.8121969532493849,0.6055316310379274,0.0009704699440926353
45,0.4231815580278635,0.39891575442420113,0.8315212720726588,0.652948073828565,0.0009691265722932805
46,0.42102926783263683,0.4446311758624183,0.832498682651252,0.6347757128449555,0.0009677542933995185
47,0.4303094930946827,0.4249401026301914,0.7925389154997106,0.5890125987729935,0.0009663531920599752
48,0.422886804677546,0.41913264989852905,0.8284433121652917,0.6572482921617402,0.0009649233547011813
49,0.4087330084294081,0.39283473292986554,0.855472425007237,0.6824624190834587,0.00096346486952224
50,0.3995625441893935,0.3811787962913513,0.8273225763044579,0.6541315134667102,0.0009619778264893875
51,0.4051853781566024,0.39160464538468254,0.8214964177160226,0.6469307917570725,0.0009604623173304426
52,0.402022885158658,0.38988791902860004,0.8464663957338254,0.6674041483000679,0.0009589184355291483
53,0.3919509509578347,0.4142700367503696,0.8148559623317412,0.6250281444305124,0.0009573462763194073
54,0.4027657052502036,0.39865288469526505,0.8129913201982921,0.6429411435299253,0.0009557459366794046
55,0.3926404966041446,0.38086074590682983,0.8605481753871761,0.697588357245573,0.0009541175153256279
56,0.3804380390793085,0.3657762673166063,0.8658441435084672,0.6923336468548003,0.0009524611127067765
57,0.37499733828008175,0.3719123800595601,0.8401021312780431,0.655730544549094,0.0009507768309975664
58,0.3926357217133045,0.38125553727149963,0.8408092874782892,0.658607519428378,0.0009490647740924272
59,0.3761980179697275,0.3621099558141496,0.8458031982739904,0.6703353053860818,0.0009473250475990932
60,0.39030668791383505,0.3961833318074544,0.848007637230424,0.6633749699472278,0.0009455577588320895
61,0.3923595901578665,0.3606446087360382,0.8536336492708786,0.6750793389322275,0.0009437630168061119
62,0.3733028182759881,0.3505845367908478,0.86342711951802,0.6957278577397454,0.0009419409322293023
63,0.3674671882763505,0.3671603235933516,0.8593984635077435,0.6806575083743309,0.0009400916174964203
64,0.37248324137181044,0.36837630139456856,0.864892033941236,0.6874361833153684,0.0009382151866819096
65,0.3734470419585705,0.37171027726597256,0.8595846167589376,0.6891438620595928,0.000936311755532862
66,0.3708425983786583,0.3518892957104577,0.8539208652210885,0.6807540201785058,0.0009343814414618764
67,0.37137182988226414,0.38304076923264396,0.8549705038265306,0.6714106296064806,0.0009324243635398172
68,0.38623148016631603,0.3902709086736043,0.8514803777228976,0.6753079099907102,0.0009304406424884696
69,0.369295516051352,0.36750363641315037,0.8565585309921842,0.6829978862913081,0.0009284304006730921
70,0.37158524990081787,0.38332385818163556,0.8313916573943407,0.664228872498372,0.0009263937620948687
71,0.3664951240643859,0.3592149449719323,0.8622238373407873,0.693392900327021,0.0009243308523832608
72,0.369691145606339,0.3437894615862105,0.8613189374819077,0.698902315737427,0.0009222417987882561
73,0.3605025364086032,0.3572737044758267,0.8602588392404834,0.7013975031634809,0.000920126730172521
74,0.36003809981048107,0.36947913964589435,0.8481320220907512,0.6764779535970206,0.0009179857770034506
75,0.3570986343547702,0.35397301117579144,0.8588483431936604,0.6865620865615952,0.0009158190713451209
76,0.3516893498599529,0.3562196095784505,0.8633536193732813,0.7004454256340423,0.0009136267468501431
77,0.35484679602086544,0.34684137503306073,0.8567083582103054,0.6929149301174673,0.000911408938751419
78,0.35394258331507444,0.35611872540579903,0.8648575454117817,0.6978641214418132,0.0009091657838537987
79,0.34685691352933645,0.35939634839693707,0.8491169240302504,0.6926840279613574,0.0009068974205256427
80,0.34445780608803034,0.3647478090392219,0.8669880601841801,0.6887096199695667,0.0009046039886902857
81,0.3599808104336262,0.39561596181657577,0.8602455526758576,0.675658391189346,0.0009022856298174066
82,0.356785848736763,0.36439548267258537,0.874762537993921,0.6994384311918377,0.0008999424869143012
83,0.35202225763350725,0.3719799088107215,0.8316363280684614,0.6467399337981055,0.0008975747045170606
84,0.35248331539332867,0.35292234354548985,0.8576524110309017,0.6937640547113533,0.0008951824286816566
85,0.34590065106749535,0.3445332083437178,0.8669443841366333,0.7054745733381145,0.0008927658069749313
86,0.3440087428316474,0.34560705886946785,0.8646422747955566,0.7070749528995091,0.000890324988465495
87,0.3480729106813669,0.3357483943303426,0.8608369461481401,0.69687770807641,0.0008878601237145306
88,0.33672550041228533,0.33126721779505414,0.8794191962024172,0.7210055902572805,0.000885371364766506
89,0.33749955520033836,0.3566441635290782,0.8748770286039947,0.7016263185118438,0.0008828588651397969
90,0.33655520156025887,0.35785653193791706,0.8693838822097988,0.7102897291837038,0.0008803227798172148
91,0.3301915256306529,0.34484901693132186,0.8669832544054856,0.7140703885525721,0.0008777632652364485
92,0.3348068920895457,0.36831723981433445,0.8417027382761615,0.6711596246584628,0.0008751804792804139
93,0.3456494826823473,0.3693420953220791,0.8397007074106239,0.6691935676226877,0.0008725745812675145
94,0.3447032095864415,0.35106586085425484,0.8647969077923723,0.7093348381676555,0.0008699457319418148
95,0.33808262180536985,0.33297866582870483,0.8780601502569113,0.7233248885152561,0.0008672940934631243
96,0.33502437360584736,0.327597482336892,0.8568369834635982,0.6902543918529662,0.0008646198293969944
97,0.3374494882300496,0.33556381199094987,0.8686316364976842,0.702577379981048,0.0008619231047046297
98,0.33220654632896185,0.35189587208959794,0.8752606428209582,0.7148879247042237,0.0008592040857327122
99,0.3342666756361723,0.3287390437391069,0.8792132544507164,0.7190970067142037,0.0008564629402031395
100,0.3355563413351774,0.3358796404467689,0.8678006608228398,0.7024478508236564,0.0008536998372026799
