epoch,train_loss,val_loss,val_acc,val_miou,lr
1,1.0682567437489827,0.9839212706214503,0.5049184486501554,0.27221070766498695,0.0009999845942435725
2,0.9670436223347981,0.9327613366277594,0.5219794535156778,0.3161520787269375,0.0009999383779245895
3,0.8966614786783854,0.8347905089980677,0.6721951974084336,0.39664223906470875,0.0009998613538938913
4,0.8371033795674642,0.9054279609730369,0.5850442205027706,0.31833706688228675,0.0009997535269026829
5,0.7788487998644511,0.6945961682420028,0.7110842681443438,0.45615552792804887,0.000999614903602241
6,0.7035619139671325,0.7174341804102847,0.6555160272925395,0.40164576325674783,0.0009994454925435039
7,0.6565194567044575,0.6025756879856712,0.7672596434062036,0.5206895438025928,0.0009992453041765435
8,0.632359832127889,0.5777930162454906,0.7770352993225436,0.5479319655811771,0.0009990143508499213
9,0.6016806133588155,0.5321472444032368,0.7971194375929179,0.5628973291455747,0.0009987526468099267
10,0.5727231613794963,0.5309096857121116,0.7773803100503447,0.5713996851309286,0.0009984602081996973
11,0.5556756981213887,0.5086722389647835,0.7874758994036356,0.5571949566623637,0.000998137053058224
12,0.5497424213091532,0.5071795645513033,0.7720073025070956,0.5660337937488351,0.000997783201319238
13,0.5227119108041127,0.4598010009840915,0.7808723887940938,0.5574537974684634,0.000997398674809982
14,0.5167801761627198,0.5352375523040169,0.74069658906609,0.5100198006461187,0.0009969834972498618
15,0.5049202934900919,0.45692642895798935,0.8041901777267199,0.5900059795638753,0.0009965376942489854
16,0.5077537449200948,0.5029546226325788,0.73351273715198,0.5173603482610505,0.0009960612933065814
17,0.48882649024327596,0.5744908248123369,0.6988677999138397,0.5210210568457702,0.000995554323809304
18,0.48618512392044066,0.44317210504883214,0.7811537823945803,0.5613964218410872,0.00099501681702942
19,0.4985780688126882,0.47472819372227315,0.740908954123868,0.5341442934932813,0.0009944488061228796
20,0.47998474836349486,0.42680969363764715,0.8167119289768888,0.5970715922438423,0.0009938503261272707
21,0.45725025653839113,0.5090476650940744,0.8193482121739424,0.6163339011962506,0.000993221413959659
22,0.45670955260594687,0.41348862334301595,0.8004894295259495,0.5959977445798333,0.000992562108414309
23,0.4437465182940165,0.4044156466659747,0.8205459827763887,0.6147457834876835,0.0009918724501602927
24,0.44741418679555256,0.4404473979222147,0.7878127270154751,0.5787003178493719,0.0009911524817389796
25,0.45126220186551413,0.4337672010848397,0.7722624309450602,0.582063394032549,0.000990402247561413
26,0.44273774822552997,0.40206526298271983,0.8021870301307609,0.6195626726509188,0.0009896217939055715
27,0.44010663191477456,0.3865457741837752,0.8231185168603865,0.6360353614105468,0.0009888111689135125
28,0.4418896230061849,0.39396992639491435,0.832693290478443,0.6464436503139637,0.0009879704225884038
29,0.4317033163706462,0.37648038487685354,0.8441648311849574,0.6454987469563693,0.0009870996067914393
30,0.42222078720728556,0.393929428175876,0.8087728546509664,0.6411385115757345,0.0009861987752386389
31,0.4200008984406789,0.36343995991506073,0.8583724363089607,0.6799127266541862,0.0009852679834975364
32,0.43481472770373025,0.3888821994003497,0.827070829884106,0.6437634987804612,0.0009843072889837508
33,0.4285831578572591,0.3810043099679445,0.8487221668468712,0.6668076949401701,0.0009833167509574448
34,0.424251290957133,0.36812343095478256,0.8312592653990404,0.660545410186301,0.0009822964305196697
35,0.40493266622225443,0.3630402103850716,0.844596424559062,0.6632082792327034,0.0009812463906085963
36,0.40187579234441123,0.3574857484353216,0.8588801854558048,0.6909523238860908,0.0009801666959956326
37,0.4214557385444641,0.3762523484857459,0.8179669813910664,0.630651884853221,0.000979057413281428
38,0.4065596091747284,0.34849905654003743,0.8366335927997026,0.6645875136181487,0.0009779186108917653
39,0.40310540676116946,0.3479613285315664,0.851011459530004,0.6885859436766788,0.0009767503590733405
40,0.4080321645736694,0.3885703416247117,0.8083635668671442,0.6363636140588902,0.0009755527298894287
41,0.3971797788143158,0.35249784667240947,0.8373216344691851,0.666537170533246,0.000974325797215439
42,0.4078969836235046,0.36944136650938736,0.8398438819857413,0.6638456995217554,0.0009730696367343584
43,0.399161358277003,0.36572086654211344,0.8257134885204082,0.6492170023592528,0.0009717843259320823
44,0.3942287774880727,0.36648709993613393,0.8318759027824706,0.6704494256770761,0.0009704699440926353
45,0.4078095253308614,0.36689788416812297,0.8288753389393837,0.6740424543787112,0.0009691265722932805
46,0.4030583957831065,0.35011980251262065,0.8642851335484525,0.6887556596223351,0.0009677542933995185
47,0.396895740032196,0.34864780385243266,0.8560951543282876,0.6942319303220177,0.0009663531920599752
48,0.3848478134473165,0.37382485207758454,0.8048423192745642,0.6388666045881116,0.0009649233547011813
49,0.38391564349333446,0.34808096446489034,0.8673110386538722,0.7009716426720732,0.00096346486952224
50,0.3782699700196584,0.3575627145014311,0.8344154404311394,0.6691209483935403,0.0009619778264893875
51,0.38556237816810607,0.35725050223501104,0.8690818913451142,0.7072519448386743,0.0009604623173304426
52,0.3736584254105886,0.33923679119662237,0.8583356122871334,0.6885673869570164,0.0009589184355291483
53,0.3668216832478841,0.3471697796332209,0.8541293586971213,0.6976341133986195,0.0009573462763194073
54,0.36889898220698036,0.3513919467988767,0.833511734060346,0.6584225836210559,0.0009557459366794046
55,0.37184298078219097,0.3455509370879123,0.8386520507416543,0.6648316919381694,0.0009541175153256279
56,0.37855618437131244,0.33268997543736506,0.8810334641927964,0.7274084382569584,0.0009524611127067765
57,0.379831151564916,0.35198747954870524,0.8618098729558048,0.6907804701377446,0.0009507768309975664
58,0.3830869201819102,0.32888153038526835,0.8763462545614272,0.7229983444597531,0.0009490647740924272
59,0.3648698174953461,0.34221772457423966,0.858427210391607,0.7000354903964738,0.0009473250475990932
60,0.3744837435086568,0.35667378024051066,0.8340495759562103,0.6719742839883467,0.0009455577588320895
61,0.3686489240328471,0.34489326728017705,0.8593394958355859,0.697472225956294,0.0009437630168061119
62,0.3649383302529653,0.35053044165435593,0.8358148852463171,0.6561911945788881,0.0009419409322293023
63,0.3647006686528524,0.33127619718250473,0.8545311232936883,0.6958686018036861,0.0009400916174964203
64,0.3698248843352,0.3474800986678977,0.8488995556832004,0.6942505347636392,0.0009382151866819096
65,0.37088922659556073,0.3393448614760449,0.8640050598053791,0.7030647907180857,0.000936311755532862
66,0.35739386320114136,0.34745129864466817,0.8380065084808758,0.6557612393457267,0.0009343814414618764
67,0.37352332174777986,0.40963365843421534,0.8309151785714286,0.6702736608947242,0.0009324243635398172
68,0.38480312983194986,0.3401941782549808,0.8587377728409245,0.700675153747415,0.0009304406424884696
69,0.37196532209714256,0.35797406811463206,0.8334869207409785,0.6722862332389259,0.0009284304006730921
70,0.3765299912293752,0.34306878557330683,0.8555276156406271,0.6904017588290265,0.0009263937620948687
71,0.35962447226047517,0.32086132388365896,0.8843133098645087,0.7410942370769005,0.0009243308523832608
72,0.36374717473983764,0.3489972737274672,0.8508683869864171,0.7004078962344331,0.0009222417987882561
73,0.36490124026934306,0.32761905616835546,0.8661177555666306,0.6976864019244118,0.000920126730172521
74,0.3540829002857208,0.3262365366283216,0.8705221197543587,0.7099648705033723,0.0009179857770034506
75,0.3610599911212921,0.3349471672585136,0.8513505308994459,0.6970349942829606,0.0009158190713451209
